date,curve_spread,1y1y,3y3y,std_4y,std_4y_zscore,std_4y_pctile,prob_high_vol,regime,position_type,position_size,execution_style,total_pnl,curve_pnl,gamma_pnl,carry_pnl,cost_pnl,dv01_ratio
2012-02-17,0.0185827126699272,0.0941982706290267,0.1127809832989539,0.4334426229508197,-0.3660782816235862,0.30425531914893617,0.9993882685421424,medium_uncertainty,small_flat,-0.1830391408117931,standard,-1.1022146206433054,-1.0970742549493875,0.0006574295404893895,-0.001830391408117931,-0.0039674038262892675,0.5375991084509836
2012-02-22,0.017968408459150903,0.0946868075001166,0.1126552159592675,0.424207650273224,-0.4241883093460449,0.27562739259889407,0.9995550260890672,medium_uncertainty,small_flat,-0.21209415467302245,standard,1.295932805745649,1.3029033229667655,-0.00013065114583009918,-0.0021209415467302243,-0.00471892452855609,0.5375991084509836
2012-02-23,0.0195050965578438,0.0949402556232763,0.1144453521811201,0.4540983606557378,-0.235674042795777,0.4298469387755102,0.9995712826903552,medium_uncertainty,small_flat,-0.1178370213978885,standard,-1.8006591568548347,-1.810787483675553,0.01374524913547824,-0.001178370213978885,-0.002438552100780786,0.5375991084509836
2012-02-24,0.020000879154983997,0.0961836143316616,0.1161844934866456,0.4609836065573769,-0.19221138969647608,0.4653633659158521,0.9995963626139268,medium_uncertainty,small_flat,-0.09610569484823804,standard,-0.43985577857735714,-0.47647530991822845,0.03954708525980381,-0.0009610569484823805,-0.0019664969704501767,0.5462365054589112
2012-02-27,0.018431530700274687,0.0972247738775378,0.1156563045778125,0.4589071038251366,-0.20526365027502444,0.4568819031435854,0.9995939568432464,medium_uncertainty,small_flat,-0.10263182513751222,standard,1.6080067727377096,1.6106509618355094,0.0004888182030526575,-0.0010263182513751221,-0.002106689049477138,0.5462365054589112
2012-02-28,0.018517294092614198,0.0963772476203019,0.1148945417129161,0.4587158469945354,-0.20642457070166886,0.4556263269639066,0.9995899247988244,medium_uncertainty,small_flat,-0.10321228535083443,standard,-0.08985431902879537,-0.08851835722801155,0.001815381626767926,-0.0010321228535083444,-0.002119220574043406,0.5462365054589112
2012-02-29,0.019429664976292005,0.0958562003674916,0.1152858653437836,0.4585245901639344,-0.20758547791189796,0.45458404074702885,0.9995778635710096,medium_uncertainty,small_flat,-0.10379273895594898,standard,-0.9497051740633662,-0.9469747296057913,0.00043924532047191143,-0.0010379273895594898,-0.0021317623884873345,0.5462365054589112
2012-03-01,0.020692201478061792,0.0951972996349312,0.115889501112993,0.4,-0.5767958535069322,0.2068307170131523,0.9995282844210412,low_uncertainty,flattener,-0.11535917070138645,collect_carry,-1.4564367594140362,-1.4564516382439214,0.00128382970760047,-0.0011535917070138646,-0.0001153591707013864,0.5462365054589112
2012-03-02,0.021400866183713493,0.0943095933011428,0.1157104594848563,0.4,-0.5766328914848169,0.20695504664970313,0.9995274763021706,low_uncertainty,flattener,-0.11532657829696338,collect_carry,-0.8188668119311383,-0.8172787566263546,-0.0003194629435171509,-0.001153265782969634,-0.00011532657829696339,0.5462365054589112
2012-03-05,0.019873339089344397,0.0947839669179,0.1146573060072444,0.4000000000000001,-0.5764700675241907,0.20813904196693514,0.9995377519250688,low_uncertainty,flattener,-0.11529401350483814,collect_carry,1.7644168223282335,1.761147294471968,0.0045377620048186445,-0.0011529401350483814,-0.00011529401350483814,0.5462365054589112
2012-03-06,0.018885159564172194,0.0950306988688349,0.1139158584330071,0.4,-0.5763073814302065,0.2069915254237288,0.9995528628648324,low_uncertainty,flattener,-0.11526147628604132,collect_carry,1.1400001484239477,1.1389903090698748,0.002277715593219372,-0.0011526147628604132,-0.00011526147628604128,0.5462365054589112
2012-03-07,0.0194005202702823,0.0944018109649298,0.1138023312352121,0.4218306010928961,-0.43833647619881744,0.2702244811520542,0.9995827860711264,medium_uncertainty,small_flat,-0.21916823809940872,standard,-1.1369387132112492,-1.129506979438194,-0.00033030241992381126,-0.0021916823809940873,-0.004909748972137435,0.5462365054589112
2012-03-08,0.021832970637277307,0.0918705335580423,0.1137035041953196,0.4218579234972677,-0.4380533723737446,0.27053344623200676,0.9994837232500602,medium_uncertainty,small_flat,-0.2190266861868723,standard,-5.358090792870208,-5.327715431969576,-0.02327919535720031,-0.002190266861868723,-0.004905898681563895,0.5441923230883589
2012-03-09,0.021386748115229004,0.0909419160121529,0.1123286641273819,0.4137704918032786,-0.48901475066411504,0.23741007194244604,0.9989969399433044,medium_uncertainty,small_flat,-0.24450737533205752,standard,1.0987956391736884,1.0910469768008184,0.015814763325955713,-0.002445073753320575,-0.005621027199765261,0.5441923230883589
2012-03-12,0.0223792960355549,0.0917094471599022,0.1140887431954571,0.3898360655737705,-0.640045864131289,0.17089678510998307,0.9967966708551412,low_uncertainty,flattener,-0.12800917282625782,collect_carry,-1.2578632124999753,-1.2705523827134029,0.014097271114516134,-0.0012800917282625782,-0.00012800917282625786,0.5441923230883589
2012-03-13,0.022383206222566204,0.0927993774975488,0.115182583720115,0.3899726775956284,-0.6389923121818387,0.17167019027484143,0.9907830074883376,low_uncertainty,flattener,-0.12779846243636775,collect_carry,-0.0015808454985858757,-0.004997158878834422,0.004822096467048591,-0.0012779846243636775,-0.00012779846243636778,0.5441923230883589
2012-03-14,0.024079723398800393,0.0933669041391187,0.1174466275379191,0.3821311475409836,-0.688334442426308,0.13778529163144548,0.9773166375728192,low_uncertainty,flattener,-0.13766688848526162,collect_carry,-2.23601001570832,-2.33554240913963,0.10104672920464806,-0.0013766688848526163,-0.00013766688848526165,0.5548409388129524
2012-03-15,0.019295901568731594,0.0948639769878942,0.1141598785566258,0.3602459016393442,-0.8263654206030172,0.06421630756231517,0.9615525280496882,low_uncertainty,flattener,-0.16527308412060346,collect_carry,8.157419155904316,7.906369877389397,0.2528672824402453,-0.0016527308412060346,-0.00016527308412060346,0.5412910561632235
2012-03-16,0.0199761026779028,0.095707985410167,0.1156840880880698,0.3624590163934426,-0.8120918932472024,0.06967905405405406,0.9606392391682966,low_uncertainty,flattener,-0.1624183786494405,collect_carry,-1.093364063181781,-1.104771613071382,0.01319415205474489,-0.0016241837864944052,-0.00016241837864944047,0.5412910561632235
2012-03-19,0.0190641353599577,0.0974627299311927,0.1165268652911504,0.3729508196721311,-0.7455247375706642,0.09159983115238497,0.9718111971983776,low_uncertainty,flattener,-0.14910494751413284,collect_carry,1.3658110035701216,1.3597883907680872,0.007662767224689935,-0.0014910494751413283,-0.00014910494751413286,0.5454986059971764
2012-03-20,0.0197152556024644,0.097012225841975,0.1167274814444394,0.3653005464480874,-0.7936162566246646,0.07468354430379746,0.9799480998055264,low_uncertainty,flattener,-0.15872325132493292,collect_carry,-1.0351530762526568,-1.0334792189414226,7.209845334007202e-05,-0.0015872325132493294,-0.00015872325132493292,0.5454986059971764
2012-03-21,0.01947641672718249,0.0965427686853888,0.1160191854125713,0.3944262295081967,-0.6092950262944374,0.19148038802193168,0.9892130677207464,low_uncertainty,flattener,-0.12185900525888749,collect_carry,0.29180335976717325,0.29104667759004754,0.0020971312349735405,-0.001218590052588875,-0.0001218590052588875,0.5454986059971764
2012-03-22,0.01905449321986731,0.0959532928117996,0.1150077860316669,0.3867213114754098,-0.6578165467286368,0.16526138279932545,0.9892754858456008,low_uncertainty,flattener,-0.13156330934572735,collect_carry,0.5583329192865633,0.5550965291314137,0.004683586557952544,-0.0013156330934572735,-0.00013156330934572743,0.5454986059971764
2012-03-23,0.019109471442688195,0.0952884847594566,0.1143979562021448,0.3868032786885246,-0.6570998928409059,0.16561314791403287,0.9908421484488398,low_uncertainty,flattener,-0.1314199785681812,collect_carry,-0.07220450225487207,-0.0722523686483725,0.0014934861577504195,-0.001314199785681812,-0.00013141997856818115,0.5454986059971764
2012-03-26,0.019068984999483604,0.0955138170036418,0.1145828020031254,0.4182513661202185,-0.4580809376592969,0.2577927548441449,0.9962189922560212,medium_uncertainty,small_flat,-0.22904046882964846,standard,0.08548585365739915,0.09273033932824316,0.00022749623418897804,-0.0022904046882964847,-0.0051815772167365165,0.5454986059971764
2012-03-27,0.0185347976063608,0.0950554877836307,0.1135902853899915,0.4181147540983607,-0.4588281788990746,0.25684210526315787,0.998106507930239,medium_uncertainty,small_flat,-0.2294140894495373,standard,1.250034618736028,1.2255011438869003,0.0320196101658846,-0.0022941408944953732,-0.005191994422261402,0.539074020987536
2012-03-28,0.0184332149172928,0.0946670961344229,0.1131003110517157,0.4179781420765027,-0.45957535628840424,0.2563131313131313,0.9988411870159648,medium_uncertainty,small_flat,-0.22978767814420212,standard,0.22776445820257857,0.23342450260580136,0.0018402527219786228,-0.0022978767814420212,-0.005202420343759387,0.539074020987536
2012-03-29,0.017846505340798208,0.0953228664363285,0.1131693717771267,0.4302732240437159,-0.38168088117781823,0.30122002524190156,0.9993332757341664,medium_uncertainty,small_flat,-0.19084044058890912,standard,1.1132292883309303,1.1196791407596038,-0.0003771180648346948,-0.0019084044058890913,-0.004164329957949911,0.539074020987536
2012-03-30,0.0183181542380004,0.0952358907309165,0.1135540449689169,0.4177049180327868,-0.46110903537777354,0.25609756097560976,0.9994857263078925,medium_uncertainty,small_flat,-0.23055451768888677,standard,-1.093700724636451,-1.0874078401294685,0.0012365117384712993,-0.0023055451768888677,-0.005223851068564902,0.539074020987536
2012-04-02,0.01852872890331711,0.0941838112661375,0.1127125401694546,0.4398360655737705,-0.32094176689992004,0.33669609079445145,0.9993386936343018,medium_uncertainty,small_flat,-0.16047088344996002,standard,-0.33967221685226107,-0.33791102575552034,0.003259548925975719,-0.0016047088344996003,-0.0034160311882168878,0.539074020987536
2012-04-03,0.0194998753810096,0.0945311337943419,0.1140310091753515,0.4422950819672131,-0.3053028388318899,0.3487394957983193,0.9993054532794978,medium_uncertainty,small_flat,-0.15265141941594496,standard,-1.477632600154871,-1.4824688828055375,0.009593682881211643,-0.0015265141941594497,-0.003230886036385625,0.539074020987536
2012-04-04,0.020252882375529496,0.0940985674653447,0.1143514498408742,0.4422131147540984,-0.30575168953674264,0.3485930281394372,0.9994535741679754,medium_uncertainty,small_flat,-0.15287584476837132,standard,-1.155500784865212,-1.1511658040372168,0.0004299377662510261,-0.0015287584476837133,-0.0032361601465624268,0.539074020987536
2012-04-05,0.0205209304881218,0.0924202325114351,0.1129411629995569,0.4421311475409836,-0.306200547895292,0.34844668345927793,0.9992720747627358,medium_uncertainty,small_flat,-0.153100273947646,standard,-0.37811675572851483,-0.4103823946903111,0.03703807835796129,-0.00153100273947646,-0.003241436656688541,0.5407729731259561
2012-04-09,0.0192391194149589,0.0917334982231325,0.1109726176380914,0.4463387978142076,-0.27948213539662464,0.3785144775493076,0.9982218565195828,medium_uncertainty,small_flat,-0.13974106769831232,standard,1.806323793756683,1.791216479513032,0.01943598642073005,-0.0013974106769831232,-0.002931261500095941,0.5407729731259561
2012-04-10,0.0183714982416264,0.0914842122884473,0.1098557105300737,0.4462021857923497,-0.28028432993430286,0.376258389261745,0.9943192364687684,medium_uncertainty,small_flat,-0.14014216496715143,standard,1.2369787610952285,1.215903096021567,0.02541754841225166,-0.0014014216496715142,-0.002940461688918553,0.5317310449155267
2012-04-11,0.0177431666840788,0.0922260285162359,0.1099691952003147,0.4460655737704918,-0.2810865105083207,0.3756813417190776,0.9868875189535622,medium_uncertainty,small_flat,-0.14054325525416034,standard,0.8784018909559342,0.8830776247665665,-0.0003206327768920405,-0.0014054325525416035,-0.0029496684811985774,0.5317310449155267
2012-04-12,0.01931231023799819,0.0911643728376887,0.1104766830756869,0.4559289617486338,-0.21851835077408974,0.44803017602682316,0.9709181563803576,medium_uncertainty,small_flat,-0.10925917538704487,standard,-1.7173649594957139,-1.714433307651297,0.0004113378557411454,-0.0010925917538704487,-0.0022503979462876428,0.5317310449155267
2012-04-13,0.019339840254219795,0.0908033210671572,0.110143161321377,0.4529508196721311,-0.2373468908271698,0.42605781315458735,0.9547926462747588,medium_uncertainty,small_flat,-0.1186734454135849,standard,-0.03591010771564387,-0.03267081877309774,0.0004044806206820111,-0.001186734454135849,-0.0024570351090922875,0.5317310449155267
2012-04-16,0.0182550724982449,0.0911637907276239,0.1094188632258688,0.459535519125683,-0.19554993966935508,0.4685929648241206,0.9545064427080204,medium_uncertainty,small_flat,-0.09777496983467754,standard,1.0594600502520786,1.0606313461807613,0.0018086893317186402,-0.0009777496983467754,-0.002002235562054684,0.5317310449155267
2012-04-17,0.019068881851194305,0.0906636076193985,0.1097324894705928,0.4363934426229509,-0.34224643619604694,0.3193804939305149,0.9753504184373758,medium_uncertainty,small_flat,-0.17112321809802347,standard,-1.3976006974187518,-1.392616753949723,0.00040030446650219547,-0.0017112321809802347,-0.003673015754550901,0.5317310449155267
2012-04-18,0.018057613409414294,0.0908858412800293,0.1089434546894436,0.4291530054644809,-0.38808332070171,0.2920502092050209,0.9879364124042828,medium_uncertainty,small_flat,-0.194041660350855,standard,1.9604570108687243,1.9622820750341528,0.004361490084951088,-0.00194041660350855,-0.0042461376468709506,0.5317310449155267
2012-04-19,0.019854728552429105,0.0892057646190738,0.1090604931715029,0.4289617486338798,-0.38920306692214024,0.2919280635717273,0.9962364475798916,medium_uncertainty,small_flat,-0.19460153346107012,standard,-3.50606931914776,-3.4972136263679237,-0.002649171138503102,-0.0019460153346107013,-0.004260506306722436,0.5317310449155267
2012-04-20,0.0203893411328169,0.0889211863689691,0.109310527501786,0.4318032786885246,-0.3710829296470962,0.3076923076923077,0.9982869899379726,medium_uncertainty,small_flat,-0.1855414648235481,standard,-0.9963697446315061,-0.9919280127824874,0.0014438812345234336,-0.001855414648235481,-0.004030198435306603,0.5336559352703046
2012-04-23,0.018740405027432905,0.0898595465197718,0.1085999515472047,0.4244262295081967,-0.41780237820093635,0.28040117007939824,0.9991234315179656,medium_uncertainty,small_flat,-0.20890118910046818,standard,3.4408545158657087,3.4446471316541185,0.0029302392168094544,-0.002089011891004682,-0.0046338431142144264,0.5336559352703046
2012-04-24,0.019263391438369304,0.0886935234196901,0.1079569148580594,0.4242896174863388,-0.4185668582664889,0.2802840434419382,0.9995083703984934,medium_uncertainty,small_flat,-0.20928342913324444,standard,-1.0995248093795627,-1.0945238947085776,0.0017359142427567328,-0.0020928342913324443,-0.004643994622409205,0.5336559352703046
2012-04-25,0.018759662516873304,0.0882040682656826,0.1069637307825559,0.4241530054644808,-0.41933128702550776,0.27933194154488517,0.9995139136834988,medium_uncertainty,small_flat,-0.20966564351275388,standard,1.0566933593487586,1.0561464848144422,0.007297685591186056,-0.0020966564351275387,-0.004654154621742196,0.5336559352703046
2012-04-26,0.019496985892164087,0.0881154310118921,0.1076124169040562,0.3831967213114754,-0.6792073107420828,0.14357262103505844,0.999158729954312,low_uncertainty,flattener,-0.13584146214841658,collect_carry,-1.0010040612050717,-1.001590853757056,0.00208104863561672,-0.0013584146214841658,-0.00013584146214841658,0.5336559352703046
2012-04-27,0.0202140149142538,0.0872249289673012,0.107438943881555,0.3832240437158469,-0.6788268749977504,0.1439299123904881,0.9986404791797948,low_uncertainty,flattener,-0.13576537499955008,collect_carry,-0.9753597419921147,-0.9734771406957055,-0.00038918217141419167,-0.0013576537499955007,-0.00013576537499955011,0.5336559352703046
2012-04-30,0.02101077576153869,0.0874714811565653,0.108482256918104,0.3933060109289617,-0.614612715385628,0.18723936613844872,0.998234992512002,low_uncertainty,flattener,-0.1229225430771256,collect_carry,-0.9759044520117303,-0.9793986957254383,0.004846391687556405,-0.0012292254307712561,-0.00012292254307712561,0.5336559352703046
2012-05-02,0.021922834595586693,0.0849587609653261,0.1068815955609128,0.3833606557377049,-0.6775846320891727,0.14464360150062527,0.9953472901013144,low_uncertainty,flattener,-0.13551692641783455,collect_carry,-1.2010063858837499,-1.2359940990241938,0.036478399331040266,-0.0013551692641783455,-0.0001355169264178346,0.5313090538781662
2012-05-03,0.022221599720416513,0.0847646387445617,0.1069862384649782,0.36,-0.8257108966419459,0.0625,0.991666220772334,low_uncertainty,flattener,-0.16514217932838918,collect_carry,-0.4951689137854233,-0.49338723821714636,3.488840433527387e-05,-0.0016514217932838918,-0.00016514217932838923,0.5313090538781662
2012-05-04,0.0212612905855476,0.0822374689669149,0.1034987595524625,0.383415300546448,-0.6767326334172533,0.1453561016243232,0.9942584536723303,low_uncertainty,flattener,-0.13534652668345068,collect_carry,1.5269593341861722,1.2997450594689697,0.22870308651072058,-0.0013534652668345068,-0.0001353465266834507,0.5239791339550215
2012-05-07,0.019322169220359592,0.0820211961938119,0.1013433654141715,0.3834972677595629,-0.6760066985209789,0.14612822647793505,0.996522050536272,low_uncertainty,flattener,-0.1352013397041958,collect_carry,2.6431251754410154,2.621718064224476,0.022894325953285857,-0.001352013397041958,-0.0001352013397041958,0.5239791339550215
2012-05-08,0.020509145648812704,0.083932711656488,0.1044418573053007,0.4359016393442623,-0.3428924249911299,0.3212650853100291,0.9989661345238112,medium_uncertainty,small_flat,-0.17144621249556494,standard,-1.9834748852338635,-2.035026129797991,0.0569466037554323,-0.0017144621249556495,-0.003680897066349305,0.5239791339550215
2012-05-09,0.02154120164883369,0.0861225684775006,0.1076637701263343,0.435792349726776,-0.3435072211768873,0.32029950083194675,0.999461974219631,medium_uncertainty,small_flat,-0.17175361058844366,standard,-1.5302468103491103,-1.772593443330714,0.24775257188711622,-0.0017175361058844366,-0.0036884027996280104,0.532228206997955
2012-05-10,0.019220805373281608,0.0850630629251703,0.1042838682984519,0.4356830601092896,-0.34412200492136585,0.3201663201663202,0.9995501313296838,medium_uncertainty,small_flat,-0.17206100246068293,standard,4.274120961814245,3.9924970927752654,0.28704039231334066,-0.0017206100246068294,-0.003695913249754081,0.5224911051544383
2012-05-11,0.020021147589613,0.0853969201562221,0.1054180677458351,0.4355737704918033,-0.3447367760913298,0.3192019950124688,0.9995042331111628,medium_uncertainty,small_flat,-0.1723683880456649,standard,-1.376966781799019,-1.37953697713937,0.007997307644323689,-0.001723683880456649,-0.00370342842351604,0.5224911051544383
2012-05-14,0.0219559773600832,0.0841057918635899,0.1060617692236731,0.4252459016393443,-0.41031991392164446,0.28458662235147486,0.9994236471421746,medium_uncertainty,small_flat,-0.20515995696082223,standard,-3.974689704308359,-3.969495924361839,0.0013927841279778555,-0.0020515995696082224,-0.004534964504889414,0.5224911051544383
2012-05-15,0.021800271634078702,0.0838536626832266,0.1056539343173053,0.425136612021858,-0.4109153527165776,0.28446843853820597,0.999369930484032,medium_uncertainty,small_flat,-0.2054576763582888,standard,0.3144940223502301,0.31990936660564673,0.0011820338085992105,-0.002054576763582888,-0.004542801300432963,0.5224911051544383
2012-05-16,0.02353465688491929,0.0824153072016982,0.1059499640866175,0.4212841530054644,-0.4353170372776034,0.26899128268991285,0.9995315167716448,medium_uncertainty,small_flat,-0.2176585186388017,standard,-3.7869758235110904,-3.7750372444694924,-0.0048932423553247105,-0.002176585186388017,-0.004868751499884903,0.531918776964357
2012-05-17,0.02170913514426709,0.0820641305759666,0.1037732657202337,0.4211475409836065,-0.43607861609592696,0.2680497925311203,0.9995937995925678,medium_uncertainty,small_flat,-0.21803930804796348,standard,4.010868241352881,3.9803549715832016,0.03757274087299718,-0.0021803930804796348,-0.004879078022838529,0.531918776964357
2012-05-18,0.022715972000774992,0.0806024762788777,0.1033184482796527,0.4310109289617486,-0.3732188945352067,0.3069265864786396,0.9996195623020104,medium_uncertainty,small_flat,-0.18660944726760334,standard,-1.885906168896294,-1.878852692815911,-0.001130276822601281,-0.0018660944726760335,-0.004057104785105414,0.5257593801129822
2012-05-21,0.022523949855437306,0.0822668229499636,0.1047907728054009,0.4306010928961749,-0.3757387064052241,0.3055555555555556,0.9996216756762442,medium_uncertainty,small_flat,-0.18786935320261205,standard,0.36704579446247915,0.36075076245169124,0.012262654051027867,-0.0018786935320261205,-0.004088928508213827,0.5257593801129822
2012-05-22,0.022421285535729293,0.0857422255476265,0.1081635110833558,0.430464480874317,-0.37651934521955016,0.3050145047658516,0.9996174462801763,medium_uncertainty,small_flat,-0.18825967260977508,standard,0.4627439475574492,0.1932755121693574,0.27544983774909065,-0.0018825967260977508,-0.004098805634901142,0.5344726440709641
2012-05-23,0.021700001240236397,0.0845650936596016,0.106265094899838,0.430327868852459,-0.3772999450619241,0.30447390223695114,0.9995864876335826,medium_uncertainty,small_flat,-0.18864997253096205,standard,1.3782164696242718,1.3607026253174928,0.023509034904300605,-0.0018864997253096206,-0.004108690872211905,0.5344726440709641
2012-05-24,0.01990543756897921,0.0881983319706491,0.1081037695396283,0.4362295081967213,-0.33963615416489223,0.325879917184265,0.999424537730947,medium_uncertainty,small_flat,-0.16981807708244612,standard,3.0519007102465747,3.0474935185491057,0.009746596217740352,-0.0016981807708244612,-0.003641223749446953,0.5344726440709641
2012-05-25,0.0195855775830807,0.0866375484514427,0.1062231260345234,0.4420765027322404,-0.30232369656420816,0.35471854304635764,0.9986442366822724,medium_uncertainty,small_flat,-0.15116184828210408,standard,0.4964716010154793,0.4835062665990611,0.01767289155380913,-0.001511618482821041,-0.0031959386545698243,0.5344726440709641
2012-05-28,0.018554893320603907,0.0865648095609452,0.1051197028815491,0.4415027322404371,-0.30590998144141685,0.35043442283822923,0.9984845410519906,medium_uncertainty,small_flat,-0.15295499072070842,standard,1.5991672947670321,1.5764830180311826,0.02745184731062622,-0.0015295499072070843,-0.0032380206675696873,0.523090812404502
2012-05-29,0.0187385176044743,0.0845340341638332,0.1032725517683075,0.4354098360655738,-0.34465534802778003,0.32092638544251445,0.9988040611629752,medium_uncertainty,small_flat,-0.17232767401389001,standard,-0.30395346763190284,-0.3164354573185105,0.017907699165140244,-0.0017232767401389002,-0.0037024327383936525,0.523090812404502
2012-05-30,0.019326673471252498,0.0842621653144397,0.1035888387856922,0.4352459016393443,-0.3456201861381505,0.32079371641174037,0.9985610348692668,medium_uncertainty,small_flat,-0.17281009306907524,standard,-1.0212679088368106,-1.0163927007706297,0.0005671289527459195,-0.0017281009306907525,-0.0037142360882361823,0.523090812404502
2012-05-31,0.0230147112345081,0.0832038944490782,0.1062186056835863,0.4250819672131147,-0.410311279010068,0.28388429752066113,0.9982483440877528,medium_uncertainty,small_flat,-0.205155639505034,standard,-7.36789668468036,-7.566217458394183,0.2049071810065705,-0.00205155639505034,-0.004534850897696454,0.5316610169721179
2012-06-01,0.025113691812103295,0.0826369189250435,0.1077506107371468,0.4249180327868853,-0.4112571535398243,0.28376703841387857,0.999010811558906,medium_uncertainty,small_flat,-0.20562857676991214,standard,-4.305422413393924,-4.3161038883858796,0.017285063097878264,-0.0020562857676991214,-0.004547302338223623,0.5316610169721179
2012-06-04,0.026144914513656692,0.0854854762069217,0.1116303907205784,0.4101639344262294,-0.5052087553236516,0.23451692815854666,0.9993881069410386,low_uncertainty,flattener,-0.10104175106473033,collect_carry,-0.8353271642373425,-1.0419654750265708,0.2077497700509403,-0.0010104175106473033,-0.00010104175106473033,0.5466754537482917
2012-06-05,0.026871892006588002,0.0845086066955802,0.1113804987021682,0.4099726775956284,-0.5062972536627188,0.23359471729261247,0.9994353026667656,low_uncertainty,flattener,-0.10125945073254378,collect_carry,-0.737499617959599,-0.7361334162914622,-0.0002523477100786256,-0.0010125945073254379,-0.00010125945073254376,0.5466754537482917
2012-06-06,0.025966287830482312,0.0837487174830202,0.1097150053135025,0.4097814207650273,-0.507385595786279,0.2330858085808581,0.9994674950648444,low_uncertainty,flattener,-0.1014771191572558,collect_carry,0.9278459718033105,0.9189810288798557,0.009981191234184623,-0.001014771191572558,-0.00010147711915725578,0.5466754537482917
2012-06-08,0.023835639032396203,0.0822046975039436,0.1060403365363398,0.4237704918032787,-0.41803905035522904,0.2804123711340206,0.9995603758919596,medium_uncertainty,small_flat,-0.20901952517761452,standard,4.853785357207577,4.453472000962137,0.4070405363946133,-0.002090195251776145,-0.004636984897396811,0.5325339019265373
